get a list of places to buy some fresh meat	0	False
tell me a business where I can buy a portion of fresh meat	0	False
can you tell me where to buy a piece of fresh meat?	0	True
where can I buy a portion of fresh meat	0	True
a good place to buy meat	0	False
a common place to buy meat	0	False
I need to buy meat	0	False
what are the places available here to buy fresh meat?	0	True
any best place here to buy meat as fresh and good?	1	True
suggest me fresh meat selling places.. need to buy?	0	True
places to buy some fresh meat?	0	True
best places to buy fresh meat?	0	True
around here where you can buy fresh meat?	0	True
where can I buy some fresh meat?	0	True
is there a place where you can buy some fresh meat?	0	True
to buy some fresh meat, what would be the right place?	0	True
could you tell me anywhere to buy some fresh meat?	0	True
where could I find near here a place to buy some fresh meat?	0	True
where do I find any place to buy some fresh meat?	0	True
where can I buy some fresh meat	0	True
are there any place to buy some fresh meat	0	False
is there any fresh meat for sale around here	0	False
do you know any place to buy some fresh meat	0	True
is there any place to buy some fresh meat	0	False
is there a suggestion for any place to buy some fresh meat	0	True
could you offer places to get some fresh meat	0	True
some fresh meat to buy, any recommendations	0	False
what are the best cheapest places to buy some fresh meat ?	1	True
are there any places nearby to buy fresh ground meat	0	True
I would like to find a nearby market to buy fresh meat	0	False
where is the best market to buy fresh beef	0	True
are there spots to purchase fresh meat	0	False
are there places to buy fresh meat	0	False
is there any where I can buy fresh meat	1	False
is there any good place to buy fresh meat as retailer rate?	1	True
I would like to search good place for buying fresh meat for lunch	1	False
kindly suggest me any good market to get some fresh meat?	0	True
best butchers	0	False
best fresh meat stores	0	False
places to buy fresh meat	0	False
a good place to buy meat	0	False
a good locarion to buy meat	1	False
a market place to buy meat	1	False
where may I buy some fresh meat	0	False
tell me the nearest location where I may buy fresh meat	0	False
does the market have fresh meat for sale	0	True
pentunaccustomedto	0	False
money	0	False
moneyspentunaccustomed	0	False
any place to purchase fresh meat?	0	True
anywhere selling some fresh meat?	0	True
anywhere I can find some fresh meat to buy?	0	True
might buy some fresh meat ?	1	True
porkfresh_groundhemophilia fresh meat	0	False
two_beers_please and fresh meat	0	False
place to buy some fresh meat ?	1	True
I place to buy some fresh meat ?	1	True
ny place to buy some fresh meat ?	2	True
I am hosting a party, what playlist do you suggest ?	1	True
jjjjjjjjjdasd	0	False
asadfffdffggf	0	False
asfasdsffdsd	0	False
I am hosting a big party, what playlist do you suggest ?	1	True
I am hosting a party, what do you suggest in playlist ?	2	True
I am hosting a party, what playlist do you suggest to me ?	1	True
suggest me a playlist for the party I am throwing	0	False
do you have any playlist for my party	0	True
what playlist you will suggest for my party	0	False
that party lasted all night	0	False
I suggested him to play that song on the hosting party	0	False
I am so pleased to be invited to this party and able playlist that song	0	False
what music do you suggest for the party	0	False
what kind of music do I use for the party	0	True
what music do I put at the party	1	False
miami and las vegas	0	False
new york place	0	False
puerto rico pr	0	False
what playlist would you like to suggest while I am hosting a party	0	False
I am hosting a party, what kind of playlist will you like to suggest me?	0	True
which playlist you suggest me in my hosting party	0	False
suggest me a playlist	0	False
give me a playlist	0	False
get me a playlist suitable for a party	0	False
reggaeton buenos	0	False
salsa casino	0	False
y bailables	0	False
we are hosting a party, what playlist do you suggest ?	1	True
I am head of a party, what playlist do you suggest ?	1	True
hosting a party, what playlist do you suggest ?	1	True
can you suggest a good party playlist	0	True
I would like to welcome guests to my party with the best playlist	0	False
which playlist would be the best for my party	0	True
I'm hosting a party, what music do you like?	0	True
I'm having a a party, what set list do you enjoy?	1	True
I'm partying, what songs do you like?	0	True
suggest party playlists	0	False
best music for parties	0	False
best party playlists	0	False
invalid invalid	0	False
invalid invalid .	1	False
invalid invalid invalid	0	False
I am having a party, what playlist do you suggest	0	False
I am having a party, what hits do you suggest	0	False
I am having a party, what music do you suggest	0	False
suggest playlists for a party	0	False
find party playlists	0	False
which playlist should I choose for my party	0	True
I have a party, do you have a playlist choice?	0	True
I need a playlist for a party I'm hosting, do you have any suggestion?	0	True
do you have a playlist preference for me to use at the party I'm hosting tomorrow?	0	True
valid you suggest	0	False
suggest hosting a party?	1	True
suggest presume a party?	0	True
I'm organizing a party, what playlist do you suggest? everything is valid	0	True
I'm organizing a party, really, what playlist do you suggest?	0	True
I'm organizing a party, only what playlist do you suggest?	0	True
where can I upgrade my laptop ?	1	True
where can I update my laptop?	0	True
do you find a place to update my laptop?	0	True
do you locate a site to update my laptop?	0	True
do you know where should I upgrade my laptop?	0	True
is there any store to upgrade my laptop?	0	True
which store can I take my laptop to upgrade?	0	True
here can I upgrade my laptop ?	2	True
wthere can I upgrade my laptop ?	2	True
wherte can I upgrade my laptop ?	2	True
which is the best place where I can update my laptop?	0	True
where can I upgrade my laptop here?	0	True
places to upgrade my laptop	0	False
I can here update my laptop?	0	True
I could update my laptop here?	0	True
here I could update my laptop?	0	True
I want to make a service to my laptop	1	False
where can I take my laptop	0	False
I wan to buy a new laptop	1	False
where to repair laptops?	0	True
a place to update my laptop?	0	True
locate store to update laptops	0	False
where are laptops updated?	0	True
where are laptops updated near here?	0	True
I would like to update my laptop	0	False
do you know any place to upgrade my laptop	0	True
could you suggest a place to upgrade my laptop	0	True
is there any place to upgrade my laptop in this area	0	True
at what place, computer upgradation services are available.	0	False
at what I can upgrade my computer	0	False
where I can go for computer upgradation services.	0	False
I need to find a place that will upgrade my computer.	0	False
I have a laptop that needs upgrading and I would like to find a reputable place to do that	0	False
where is a reputable place that will update my laptop and install new programs	0	True
laptop upgrade	1	False
places to upgrade my laptop	0	False
locations to upgrade my laptop	0	False
at which place I can upgrade my laptop.	0	False
do you know any place where I can upgrade my laptop	0	True
places where I can upgrade my laptop	0	False
where can I upgrade my computer	0	True
where can I upgrade my notebook	0	True
where can I refurbish my notebook	0	False
shops which do an upgrade on laptops	0	False
show me places where I can get my laptop upgraded	0	False
locate stores that do laptop upgrades	0	False
where can I have a new software installed on my laptop?	0	True
where can I get my laptop fixed?	0	True
where can I get my notebook repaired?	0	True
Where should I go to upgrade my laptop	0	True
where can I modernize my laptop	0	True
where shall I remodel my laptop	0	True
where do I take my laptop for upgrading?	0	True
where can I have my laptop upgraded?	0	True
where do I take my laptop for upgrade?	1	True
do you know where should I upgrade my notebook?	0	True
is there any preference for a shop to upgrade my laptop?	0	True
I would like to know the best plac to take my laptop for upgration	2	False
laptop upgrades	0	False
places to upgrade laptops	0	False
stores selling laptop upgades	1	False
are there any cheap hotels for 7 days stay somewhere near Disneyland	0	True
I wonder if I can get cheap hotels for 7 days near Disneyland	0	False
what are cheap hotel options available near Disneyland for 7 days	0	True
can I get a cheap hotel for 7 days near Disneyland	0	True
cheap hotels for 7 days stay somewhere near Disneyland	0	False
inexpensive cheapest hotels for 7 days stay somewhere near Disneyland	0	False
top cheapest hotels for 7 days stay somewhere near Disneyland	0	False
find cheap hotels for 7 days in Disneyland	0	False
locate cheap hotels for 7 nights in Disneyland	1	False
7 day stays in Disneyland	2	False
what are some cheap hotels near Disneyland for 7 days?	0	True
are there some inexpensive hotels for 7 near Disneyland?	0	True
show me the list of cheap hotels for 7 somewhere near Disneyland.	0	False
are there any cheap hotels for 7 days close to Disneyland	0	False
are there any cheap hotels for 7 days stay nearby Disneyland	0	False
are there any cheap hotels for 7 days stay in the area of Disneyland	0	False
I got a pass for Disneyland for 7 days	1	False
me and my family are travelling to Disneyland for 7 days	1	False
the Disneyland is just 7 km far from my house	0	False
I am looking for affordable hotels for a (7 days) week nearby Disneyland	0	False
any suggestions for econimical hotels for 7 days near Disneyland	1	False
hoping to find accomodation near Disneyland for 7 days	0	False
need to know the cheap hotels for 7 days stay near Disneyland	0	False
any cheap hotels near Disneyland for 7 days stay	0	False
are there cheap hotes for 7 days to stay near Disneyland	1	False
are there inexpensive hotels for rent for a 7 day stay near Disneyland?	0	True
I am searching for a low rate hotel near Disneyland for a 7 day stay.	0	False
I'm looking for a cheap hotel near Disneyland for a 7 day period?	0	True
are there any cheap hotels for only 7 days near Disneyland	0	False
are there any inexpensive hotels for 7 days near Disneyland	0	False
are there any cheap hotels for staying just 7 days near Disneyland	0	False
I would like to stay in a hotel near Disneyland for 7 days	0	False
are there any affordable lodging options near Disneyland for 7 days	0	False
we will be staying for 7 days and I would like to find an available resort near Disneyland	0	False
inexpensive hotels near Disneyland for a 7 day stay	0	False
nearby Disneyland hotels for 7 nights	0	False
affordable hotels near Disneyland for 7 days	0	False
any inexpensive hotels near Disneyland for 7 days stay?	0	True
cheapest lodge nearby Disneyland for 7 days stay	0	False
for a 7 days stay which is the affordable hotel near Disneyland	1	False
show me the list cheap hotels for 7 days stay somewhere near Disneyland	0	False
tell me any cheap hotels for 7 days stay somewhere near Disneyland	0	False
are there any cheap hotels for 7 days stay anywhhere near Disneyland	1	False
identify any cheap hotels for 7 days stay in vicinity of Disneyland	1	False
name any motel for 7 days stay in vicinity of Disneyland	1	False
list any motel for 7 days stay in vicinity of Disneyland	1	False
find a cheap hotel near Disneyland for 7 days	0	False
search for low priced hotels near Disneyland for a 7 day stay	0	False
find somewhere cheap for a 7 day stay near the location of Disneyland	0	False
I need a cheap hotel for 7 nights near Disneyland	0	False
what inexpensive hotels are available for 7 days in the vicinity of Disneyland	0	False
I would like to book a cheap motel near Disneyland for 7 days	0	False
find cheap hotel for 7 days near Disneyland	0	False
locate inexpensive hotel near Disneyland for 7 days	1	False
find cheap accomodation for 7 days neat Disneyland	1	False
budget hotel for 7 day stay near Disneyland	0	False
didneyland low cost accomodation 7 day stay	2	False
low price 7 day stay near Disneyland	0	False
are there any inexpensive hotels for 7 days stay somewhere near Disneyland	0	False
are there any low cost hotels for 7 days stay somewhere near Disneyland	0	False
are there any cheap hotels for 7 days stay somewhere close to Disneyland	0	False
find most popular photos tagged #LOVE	0	False
most popular #LOVE photo	0	False
find #LOVE most popular photo	0	False
show me #LOVE most popular photo	0	False
#LOVE my puppy	0	False
#LOVE my country	0	False
#LOVE my mom	0	False
#LOVE #instagood	0	False
photooftheday#LOVE	0	False
#LOVE#beautiful	0	False
search for photos tagged #LOVE that are popular	0	False
look for photos that are both popular and have the #LOVE hashtag	0	False
find photos tagged #LOVE that are also popular	0	False
show me the top photos with the tag #LOVE	0	False
trending photos tagged #LOVE	0	False
what are the most popular tagged #LOVE pictures	0	True
I hope you go well #LOVE	0	False
search articles beautiful #LOVE	0	False
I got on the internet many followers #LOVE	0	False
please search most popular which has a tag #LOVE	0	False
#LOVE most popular photos	0	False
search most popular taged photos with #LOVE	1	False
search for pictures with the tag #LOVE	0	False
looking for the most viewed pictures that includes the tag #LOVE	0	False
check for pictures with the tag #LOVE	0	False
top #LOVE photo #LOVE	0	False
#LOVE photos	0	False
most high rating photo #LOVE	2	False
find me the most popular photos tagged #LOVE	0	False
I want to see images tagged #LOVE	0	False
I wish to see images tagged #LOVE	0	False
find the most popular photos tagged with #LOVE	0	False
I need to identify the most popular photos with the tag #LOVE	0	False
what are the favorite photos tagged #LOVE	0	True
locate well liked photos named #LOVE	0	False
find famous photos called #LOVE	0	False
can you get me the most popular pics that have a tag #LOVE	0	True
top popular photos tagged #LOVE	0	False
show me top most popular photos tagged #LOVE	0	False
gimme the list of most popular photos tagged #LOVE	0	False
#Love photes	1	False
#love popular photos	0	False
locate popular #LOVE images	0	False
most popular photos tagged #LOVE	0	False
uncover most popular photos tagged #LOVE	0	False
find the most popular photographs tagged #LOVE	0	False
show me popular photos #LOVE	0	False
search for popular photographs #LOVE	0	False
find the top photos which have #LOVE	1	False
find prominent pictures tagged #LOVE	0	False
look for popular photos with #LOVE	0	False
uncover renowned photos with #LOVE tag	0	False
discover most popular photos tagged #LOVE	0	False
stumble upon the most popular photos tagged #LOVE	0	False
unearth the most popular photos tagged #LOVE	0	False
look for most influential photos tagged #LOVE	0	False
get the most revered photos tagged #LOVE	0	False
display most popular pictures marked #LOVE	0	False
look for the most popular photographers tagged #LOVE	0	False
discover for the most popular photographers #LOVE	0	False
discover for the most influential photographers #LOVE	0	False
is the tv in the house off ?	2	True
dfhtfghtfgh	0	False
fsdfsseref	0	False
fhggfdfetyth	0	False
is the tv off in the house?	0	True
is the tv off ?	1	True
is there tv off in the house	0	True
is the tv in the house turned off ?	1	True
is the tv in the house off now?	1	True
is the tv in the house off or on ?	1	True
make sure the tv in the house is off	0	False
turn the tv in the house off.	0	False
the tv in the house should be off.	0	False
la predo de nuevo	0	False
y veo mi serie favorita	0	False
q seria bot esponja	0	False
do you know is the tv in the house off?	0	True
let me know is the tv in the house off?	0	True
inquire is the tv is the house off?	0	True
is the car parked in the garage	0	False
are the children in school	0	False
can I come over to your place	0	True
do you know is the tv in the house off?	0	True
what is the status of the tv in the house?	0	True
can you told me is the tv in the house off?	1	True
esta prendida en la sala	0	False
en el cuarto tambien	0	False
estamos viendo	0	False
is the tv sympathy the birth deluded ?	1	True
is the tv entree the room out of harness ?	2	True
is the tv entranceway the pocket wanting ?	1	True
did you turn the television set off?	0	True
is the tv at home turned off?	0	True
did you turn the tv off when you left the house?	0	True
is the tv set turned off at the house?	1	True
the television set at the residence off?	0	True
is the tv at home off?	1	True
invalid invalid .	1	False
invalid invalid ?	1	True
??????????????????	0	True
did you watch news at 9 pm yesterday?	1	True
is your television at your house working?	1	True
did you repair your television at your residence?	0	True
is the television set off	0	True
is the telecast off	0	False
is the telecast off in the apartment	0	True
is the tv turned off	0	False
is the television switched off in the house	0	False
can you ensure the tv is turned off in the house	0	True
can you check if the tv in the house if off please?	0	True
can you turn off the tv in the house if it's on?	0	True
have you check that the tv in the house is not on?	1	True
is the television_programs in the house off ?	1	True
is the tv in the mansion off ?	1	True
did I leave the tv on in the house?	0	True
turn off i-a541 now	0	False
shut down i-a541	0	False
switch off i-a541	0	False
close i-a541	0	False
turn off i-a541 later	0	False
turn off i-a541 after weeks	0	False
turn off i-a541 never	0	False
shut down i-a541 now	0	False
please off i-a541 now	0	False
close i-a541 now	0	False
power down i-a541	0	False
disconnect i-a541	0	False
unplug i-a541 now	0	False
please turn off i-a541	0	False
I'd like to turn off i-a541 now	1	False
can we turn off i-a541 now	0	True
turn off the i-a541.	0	False
let i-a541 turn off.	0	False
call someone to turn i-a541 off.	1	False
switch off i-a541 now	0	False
turn off i-a541 presently	0	False
switch off i-a541 presently	0	False
switch off i-a541 right now	0	False
kindly turn off the i-a541 now	0	False
switch the i-a541 off now	0	False
i-a541 turnoff now	1	False
i-a541 turn off now	0	False
i-a541 turnoff right now	1	False
i-a541 is in different sector now	0	False
we need to re enable i-a541	1	False
maintenance is required to run i-a541	0	False
cancel i-a541	0	False
turn off i-a541 immediately	0	False
discontinue i-a541	0	False
switch off i-a541	0	False
shut down i-a541	0	False
now turn off i-a541	0	False
terminate i-a541 now	0	False
shut down i-a541 now	0	False
close i-a541 now	0	False
change i-a541 to off	0	False
i-a541 should be off now	0	False
switch off i-a541 right now	0	False
stop i-a541 now	0	False
cease i-a541 now	0	False
switch i-a541 now	1	False
switch off i-a541	0	False
stop i-a541 please	0	False
please turn off i-a541	0	False
suspend i-a541 now	0	False
stop i-a541 now	0	False
switch off a-541 immediately	0	False
turn to i-a541 now	1	False
leave_off i-a541 now	0	False
swing_around i-a541 now	0	False
give me a handful of 5 conference articles about text_mining	0	False
show me results for 5 conference articles over text_mining	0	False
search for 5 conference articles on text_mining	0	False
5 conference articles on text_mining on net	0	False
top 5 conference articles about text_mining	0	False
most handful of 5 conference articles about text_mining	0	False
suggest me a handful of 5 conference articles about text_mining	0	False
search for 5 conference articles about text_mining.	0	False
show me at least 5 conference articles about text_mining.	0	False
pick some 5 conference articles about text_mining.	0	False
show me a handful of 5 conference articles about text_mining	0	False
search for 5 conference articles about text_mining	0	False
find 5 conference articles about text_mining	0	False
show 5 articles on text_mining	0	False
find me 5 text_mining articles	0	False
open 5 conference articles that are discussing text_mining	0	False
find me a handful of 5 conference articles about text_mining	0	False
highlight me a handful of 5 conference articles about text_mining	0	False
summarize me a handful of 5 conference articles about text_mining	0	False
bring me 5 text_mining articles	0	False
I need 5 conference articles of text_mining	0	False
find me 5 conference articles about text_mining	0	False
5 text_mining is all about knowing	0	False
5 text_mining is all about know	1	False
5 text_mining is all about knowledge	0	False
5 topics are discussed in text_mining	0	False
5 text_mining has a conference topic today	0	False
text_mining topics of 5 different articles are discussed	0	False
find me around 5 stories on text_mining	0	False
I need 5 articles exploring text_mining	0	False
can you find 5 articles on text_mining	0	True
I am looking for 5 magazine articles on text_mining	0	False
give 5 examples of articles on text_mining	0	False
I need to find 5 articles on text_mining	0	False
show me 5 conference articles on text_mining	0	False
provide me with five articles on text_mining	0	False
find me 5 different articles about text_mining	0	False
5 conference articles about text_mining	0	False
5 editorial articles about text_mining	0	False
5 online articles on text_mining	0	False
give me 5 articles on text_mining	0	False
5 text_mining articles	0	False
5 conference articles on text_mining	0	False
take 5 column text_mining	0	False
column	0	False
round_table	0	False
5 some text_mining	0	False
some	0	False
throw	0	False
give5text_mining	0	False
sjoaiudoiuo5text_minig	0	False
jkaskjhsaj	0	False
symposium about 5 text_mining	0	False
discover 5 conference articles about text_mining	0	False
get 5 conference articles about text_mining	0	False
give me a handful of 5 dozen for conference articles on text_mining	0	False
give me a handful of 5 for text_mining conference articles to discover	0	False
give me a handful of 5 for text_mining conference articles to tell	0	False
skip to the next song	0	False
23hfhfhshsdsad	0	False
fdhhjgdfde	0	False
aweerdscsdg	0	False
skip to the next song which is boring	0	False
skip to the next song please	0	False
skip to the next song now	0	False
play next song	0	False
do play next song by skipping it	0	False
please jump to next song	1	False
chambea jala cabron	2	False
ya no te quedan balas	0	False
yo siempre picheo	1	False
skip this song	0	False
play the next song	0	False
go to the next song	0	False
go to the next song	0	False
next song please	0	False
the next song	0	False
unvalid unvalid.	1	False
unvaild unvalid	2	False
unvalid unvalid	1	False
bailablesss	0	False
vallenatossss	0	False
y no se puede olvidar la salsa	0	False
go to the next song.	0	False
next song, please.	0	False
play a different song.	0	False
can you please skip to the next song	0	True
his phone will skip to the next song	0	False
I had to skip to the next song	0	False
can you skip this song and play the next one?	0	True
I don't like this song. can you play the next one?	0	True
I would like to hear another ballad can you skip this song?	0	True
play next song	0	False
jump to next song	0	False
recite next song	0	False
invalid invalid	0	False
invalid invalid/	0	False
invalid invalid .	1	False
is the song represents the anthem	1	False
is it necessary to skip the current song	0	True
does the current song represents the upcoming movie	1	False
scurry hymn	0	False
sing	0	False
game	0	False
go to the next song	0	False
go to the next melody	0	False
come the next sing	1	False
play the song that is ahead	0	False
I want to listen to the forthcoming melody.	0	False
hop to the song that comes next.	0	False
skip to the next song	0	False
skip to the next lyric	0	False
go to the next song	0	False
move to the next song	0	False
jump to the next song	0	False
fast track to the next song	0	False
final song	0	False
skip that song	0	False
before song	0	False
send an email to Phil telling her that "I got you!"	0	False
"I got you!" phil.	0	False
Tell phil that "I got you!"	0	False
Phil tell her that "I got you!"	1	False
tell phil that I got you! by email	0	False
Send email to phil to let her know that I got you!	0	False
Send an email to phil by writing that I have got you!	0	False
email to phil and tell her "I got you!"	0	False
email phil telling her that "I got you!"	1	False
send phil and tell "I got you!"	1	False
send an email to phil that "I got you!"	0	False
send an email to phil saying her that "I got you!"	0	False
send an important email to phil that "I got you!"	0	False
hhhhhhhhhhh	0	False
jjjjjjjjjjjjjjj	0	False
yyyyyyyyyyyyy	0	False
an email to phil telling her that "I got you!"	0	False
a email to phil telling her that "I got you!"	1	False
send a email to phil telling her that "I got you!"	1	False
message him and convey to phil that "I got you!"	0	False
convey the message to phil that "I got you!"	0	False
let phil know "I got you!"	0	False
email phil "I got you!"	0	False
create an email to phil and write "I got you!"	0	False
please email phil and tell her "I got you!"	0	False
send an eamil to phil disclosing to her that " I got you!"	1	False
make fun of an email so as to phil damning alert that " I got you!"	1	False
summon an email over against phil energetic my self that " I got you!"	1	False
tell phil "I got you!"	0	False
email phil "I got you!"	0	False
message phil "I got you!"	0	False
please send the e-mail to Phil saying "I got you"	0	False
compose an email to Phil with the phrase "I got you"	0	False
explain to Phil in the email that "I got you"	0	False
message Phil, tell her I got you	0	False
explain to Phil that I got you	0	False
email Phil and tell her I got you	0	False
send a email to Phil telling her that "I got you"	1	False
tell to Phil via email about her that "I got you"	0	False
you send an email to Phil telling her that "I got you"	0	False
send a mail_out to Phil telling her that "I got you"	0	False
send a message to Phil for informing her that "I got you"	0	False
call Phil and explain her that "I got you"	0	False
transmit an email to Phil telling her that "I got you"	0	False
email Phil telling her that "I got you"	1	False
dispatch an email to Phil telling her that "I got you"	0	False
email Phil telling her I got you	1	False
send Phil an email saying I got you	0	False
write an email to Phil and say I got you	0	False
email Phil to notify her that I got you	0	False
send message to Phil to inform her I got you	0	False
tell Phil by email that I got you	0	False
email Phil saying I got you	1	False
email Phil telling her I got you	1	False
send an email to Phil to say I got you	0	False
forward an email to Phil to inform her that I got you	0	False
tell Phil by email that I got you	0	False
draft an email to Phil stating that I got you	0	False
Phil send telling her that "I got you"	1	False
Phil tell I got you	0	False
send an electronic mail telling I got you Phil	0	False
are the burglar alarms in the office malfunctioning ?	1	True
are burglar alarms in office not working.	0	False
are burgular alarms in office out of order	2	False
what is security working status of burglar alarm in office.	1	False
burglar alarm is sometime malfunctioning	0	False
burglar alarm is not malfunctioning	1	False
burglar alarm is very often malfunctioning	1	False
invaild invaild	1	False
invaild in vaild	2	False
invalid invalid	0	False
are the office alarms working	0	False
are the office alarms functioning	0	False
are the office burglar alarms working	0	False
do the burglar alarms in the office work?	0	True
are the burglar alarms in the office working?	0	True
tell me if the burglar alarms in the office are malfunctioning ?	1	True
are the burglar alarms being malfunctioned?	0	True
show me the malfunctioned alarms which are not working in the office.	1	False
where are those burglar alarms which are malfunctioned in the office?	1	True
are the burglar alarms in the office not working ?	1	True
are the thief alerts in the workplace breaking down ?	1	True
are the thief alerts in the workplace not working ?	1	True
are the office burglar alarms broken?	1	True
office alarms do not work	0	False
I think the office alarms are disconnected	0	False
why are the burglar system alarms is malfunctioning odd sometimes in the office	0	True
malfunctioning burglar alarms should be replaced which are dangerous in the safery for office	1	False
burglar alarms system was malfunctioing yesterday at the office and also the sound is low	2	False
are alarms working?	0	True
is there any problem with burglar alarms?	0	True
office alarms are ok?	0	True
are the burglar alarms in the office defective?	0	True
do the burglar alarms in the office work?	0	True
are the burglar alarms in the office faulty?	0	True
if a robber broke in to our office would the burglar alarm work?	1	True
is the alarm bell in our work place defective?	0	True
is the burglar alarm faulty in our work place?	1	True
burglar alarms in the office malfunctioning	0	False
smoke alarms in office	1	False
defective alarms in office	0	False
invaild invalid,.	1	False
invaild invalid	1	False
invalid invalid ..	1	False
are the burglar alarms in the office inoperative	0	False
are the burglar alarms in the office functioning	0	False
are the burglar alarms in the office valid	0	False
is the burglar alarm in the office working properly	0	False
is the alarm in the office broken	0	False
is there a malfunctioning alarm in the office	0	False
are the security alarms in the office dysfunctional?	0	True
are the alarms inoperable in the office?	0	True
are you aware if the burglary systems in the office are validated?	0	True
are the burglar detectors in the office not working??	0	True
are the burglar alarms at the office in working condition?	1	True
are the anti-robbery sirens in the office in working order?	0	True
smoke_detector in the office malfunctioning ?	1	True
smoke_alarm in the office malfunctioning ?	1	True
thief in the office malfunctioning ?	1	True
sadsadsasdsd	0	False
sdadaddsdsdsd	0	False
dsssdsdsdssds	0	False
what are the currently popular topics on twitter across Iran	0	True
any suggestions for places to see in Iran	0	False
which is the popular restaurant in Iran	1	True
who is the president of Iran	0	True
what is popular subject on twitter in Iran right now.	1	False
what are currently going on twiteer in Iran.	2	False
what is currently popular on twitter in Iran.	0	False
Iran in cold war with usa	0	False
Iran involved in syria crisis	0	False
Iran support hisbullah	0	False
Iranian forces deploy to press kurdish town to end strike	1	False
Iran protests	0	False
free Iran free Iran	0	False
tending twitter topics in Iran	1	False
popular twitter topics in Iran	0	False
Iran twitter topics currently trending	0	False
tell me the trending twitter topics across Iran	0	False
can I have the trending topics in Iran	0	True
get me the currently popular topics on twitter across Iran	1	False
tell me about the currently popular topics on twitter across Iran.	1	False
currently, what are the most popular topics across Iran on twitter?	0	True
let's discuss about the most popular topics across Iran on twitter.	1	False
what are the currently popular topics on twitter across Iran	0	True
what are the currently popular Iran centred topics on twitter	1	True
show me currently popular topics on twitter across Iran	0	False
what is trending on twitter in Iran	0	True
what are Iran's hot topics on twitter	0	True
what are the most popular hashtags used in Iran?	0	True
Iran money value is very low	0	False
Iran has qualified to the fifa worldcup this year	1	False
Iran cuisine are very good and tasty	1	False
what twitter topics are popular in Iran	0	False
in Iran, which twitter topics are most popular	0	False
what current topics are now popular in the country of Iran	0	False
what twitter says about Iran?	1	True
how much trend does Iran have on twitter?	0	True
what Iran issues are discussed on twitter?	0	True
what are popular topics on twitter across Iran	0	True
what are the today popular topics on twitter across Iran	0	True
famous topics on twitter across Iran	0	False
Iran popular tweets	0	False
popular tweets in Iran	1	False
popular tweet topics in Iran	0	False
show me popular tweets from Iran	0	False
top tweets from Iran	0	False
the most popular twitter posts from Iran	0	False
find me currently popular topics on twitter across Iran	0	False
do you know the prominent topics on Iran shared on twitter	0	True
I need to know what twitter topics about Iran are most discussed	0	False
at present, what topics are trending in Iran on twitter	0	False
what twitters say about Iran at the moment	1	True
could you please let me have a list of topics which are very trending in Iran	0	True
around Iran	0	False
what are the currently popular throughout on twitter across Iran	0	True
tell Iran	0	False
I am looking for the latest scientific article related to Machine Learning	0	False
Machine Learning is one of the important part of ai.	0	False
I love Machine Learning subject.	0	False
Machine Learning relates to ai.	0	False
show me some latest Machine Learning articels	0	False
do you have some latest articles on Machine Learning	0	False
is Machine Learning aricles are avaible for me to see	2	True
I am searching the latest scientific article related to Machine Learning	0	False
I want the latest scientific article related to Machine Learning	0	False
I am looking for the latest scientific article that is related to Machine Learning	0	False
looking for the latest scientific article related to Machine Learning	0	False
for the latest scientific article related to Machine Learning	0	False
the latest scientific article related to Machine Learning	0	False
I am looking for articles related to Machine Learning.	0	False
I am searching for scientific articles related to Machine Learning.	0	False
scientific articles related to Machine Learning are what I am searching for.	0	False
is there a Machine Learning method to learn the structure of a sentence instead of the words	0	True
can I use Machine Learning to recognise sentence-construction patterns?	2	True
has Machine Learning been used on grammar	1	False
I am looking for the latest sscientific article related to Machine Learning	1	False
I am looking for the latest scienstific article related to Machine Learning	1	False
I am looking for the latest scientific sarticle related to Machine Learning	1	False
I am looking for the latuest scientific article related to Machine Learning	1	False
I am lookineg for the latest scientific article related to Machine Learning	1	False
I am looking for tthe latest scientific article related to Machine Learning	1	False
I'm looking for the latest scientific work related to Machine Learning	0	False
I'm looking for the last scientific article that talks about Machine Learning	0	False
search for the last scientific article that talks about Machine Learning	0	False
I am searching for the most recent article identified with Machine Learning	1	False
I am searching for the recent logical article identified with Machine Learning	1	False
I am searching for the logical article identified with Machine Learning	1	False
I am searching for the most recent article about Machine Learning	0	False
do you see a scientific article that you would associate with Machine Learning?	0	True
I would like to search for a scientific journal article that would pertain to Machine Learning	0	False
the last article of Machine Learning is available?	0	True
the most recent scientific article of Machine Learning is available?	0	True
who is the lasted scientific article of Machine Learning?	0	True
I am searching for the latest scientific article related to Machine Learning	0	False
I want to know top scientific article related to Machine Learning	0	False
list top scientific article related to Machine Learning	0	False
I am searching for latest article which is related to scientific about Machine Learning	0	False
hunt for the scientific article known as Machine Learning	0	False
Machine Learning is one of the best scientific article which I recently searched	0	False
I am seeking the latest scientific expository article about Machine Learning	0	False
I need the latest scientific expository article about Machine Learning	0	False
get me the latest scientific article related to Machine Learning	0	False
find a science article about Machine Learning	0	False
look for science articles about Machine Learning	1	False
search for articles related to Machine Learning	0	False
I am searching for online articles related to Machine Learning	0	False
do you have any journal articles related to Machine Learning	0	True
what is the most recent article in the journal related to Machine Learning	0	False
should Machine Learning	0	False
Machine Learning newspaper_story	0	False
look_for Machine Learning	0	False
I'm searching for the most recent scientific article about Machine Learning	0	False
I need to find the last published scientific article on Machine Learning	0	False
I am in search of the latest scientific article related to Machine Learning	0	False
