@relation ParaFeedback
@attribute SemanticSimilarityFF0 numeric
@attribute SemanticSimilarityFF1 numeric
@attribute SemanticSimilarityFF2 numeric
@attribute SemanticSimilarityFF3 numeric
@attribute EditDistanceFF0 numeric
@attribute EditDistanceFF1 numeric
@attribute EditDistanceFF2 numeric
@attribute EditPositionFF0 numeric
@attribute EditPositionFF1 numeric
@attribute EditPositionFF2 numeric
@attribute TenseFF0 numeric
@attribute PronounFF0 numeric
@attribute PronounFF1 numeric
@attribute PronounFF2 numeric
@attribute QuestionFF0 numeric
@attribute WordsFF0 numeric
@attribute WordsFF1 numeric
@attribute SpellingFF0 numeric
@attribute SpellingFF1 numeric
@attribute SpellingFF2 numeric
@attribute GrammarFF0 numeric
@attribute CollocationFF0 numeric
@attribute ConfusedWordsFF0 numeric
@attribute PunctuationFF0 numeric
@attribute SemanticErrorFF0 numeric
@attribute MiscErrorFF0 numeric
@attribute NonStandardPhraseFF0 numeric
@attribute PositionFF0 numeric
@attribute LanguageFF0 numeric
@attribute Peer_SemanticSimilarityFF0_0 numeric
@attribute Peer_SemanticSimilarityFF1_0 numeric
@attribute Peer_SemanticSimilarityFF2_0 numeric
@attribute Peer_SemanticSimilarityFF3_0 numeric
@attribute Peer_EditDistanceFF0_0 numeric
@attribute Peer_EditDistanceFF1_0 numeric
@attribute Peer_EditDistanceFF2_0 numeric
@attribute Peer_EditPositionFF0_0 numeric
@attribute Peer_EditPositionFF1_0 numeric
@attribute Peer_EditPositionFF2_0 numeric
@attribute Peer_TenseFF0_0 numeric
@attribute Peer_LanguageFF0_0 numeric
@attribute Peer_QuestionFF0_0 numeric
@attribute Peer_SemanticSimilarityFF0_1 numeric
@attribute Peer_SemanticSimilarityFF1_1 numeric
@attribute Peer_SemanticSimilarityFF2_1 numeric
@attribute Peer_SemanticSimilarityFF3_1 numeric
@attribute Peer_EditDistanceFF0_1 numeric
@attribute Peer_EditDistanceFF1_1 numeric
@attribute Peer_EditDistanceFF2_1 numeric
@attribute Peer_EditPositionFF0_1 numeric
@attribute Peer_EditPositionFF1_1 numeric
@attribute Peer_EditPositionFF2_1 numeric
@attribute Peer_TenseFF0_1 numeric
@attribute Peer_LanguageFF0_1 numeric
@attribute Peer_QuestionFF0_1 numeric
@attribute label {answer,cheating,divergence,grammar,spelling,translate,valid}

@data
0.7026924,0.6947378535520629,0.7893211833790061,0.6631629518508673,19,0.3166666626930237,0.5,1,0.6666666666666666,0.1652892561983471,0,1,1,1,1,4,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6930647106988956,0.72734404,0.7465639195651361,0.8417965254578482,0.47909857204375433,13,0.23636363446712494,0.375,1,0.9302325581395349,0.034482758620689655,0,0.9999946938262322,1,0.7127946,0.6751966187349696,0.8008547094052609,0.6622195224271125,21,0.3333333432674408,0.5,1,0.9302325581395349,0.034482758620689655,1,0.9999987730553818,1,valid
0.9026183,0.7607560048780541,0.8653616703430331,0.4020566299516173,8,0.13333334028720856,0.30000001192092896,1,0.85,0.0743801652892562,0,1,1,1,1,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9999946938262322,0.70936143,0.7465639195651361,0.8417965254578482,0.47909857204375433,13,0.23636363446712494,0.375,1,0.7272727272727273,0.13513513513513514,0,0.6930647106988956,1,0.89564705,0.7583622465270438,0.8798578327892075,0.40058455440411883,10,0.1587301641702652,0.30000001192092896,1,0.9272727272727272,0.036036036036036036,1,0.9999987730553818,1,valid
0.8744731,0.8653865346105483,0.9536161455961368,0.11468992041535375,6,0.095238097012043,0.10000000149011612,1,0.9333333333333333,0.03305785123966942,1,1,1,1,1,0,-3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9999987730553818,0.6895179,0.6751966187349696,0.8008547094052609,0.6622195224271125,21,0.3333333432674408,0.5,1,0.6349206349206349,0.18110236220472442,0,0.6930647106988956,1,0.8913903,0.7583622465270438,0.8798578327892075,0.40058455440411883,10,0.1587301641702652,0.30000001192092896,1,0.8095238095238095,0.09448818897637795,0,0.9999946938262322,1,valid
0.6157661,0.6851251556707082,0.8029893346722305,0.6316585848404117,16,0.2666666805744171,0.5,1,0.6666666666666666,0.1652892561983471,0,1,1,1,1,3,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.999607230025627,0.6961665,0.7001726627343398,0.79532863389699,0.564538830034361,13,0.2321428507566452,0.4444444477558136,1,0.8,0.09900990099009901,1,0.9999999943850304,1,0.665655,0.7230832179193277,0.8569416249423086,0.3529740248727486,8,0.1599999964237213,0.2857142984867096,1,0.8,0.09900990099009901,1,0.9991846643425148,1,valid
0.7048978,0.7632111204552311,0.8545814844656332,0.4770072828815009,15,0.25,0.4000000059604645,1,0.6666666666666666,0.1652892561983471,1,1,1,1,1,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9999999943850304,0.69924945,0.7001726627343398,0.79532863389699,0.564538830034361,13,0.2321428507566452,0.4444444477558136,1,0.7142857142857143,0.1415929203539823,0,0.999607230025627,1,0.737403,0.6873807358087267,0.8260654247535932,0.5614400712753332,14,0.25,0.4444444477558136,1,0.7142857142857143,0.1415929203539823,1,0.9991846643425148,1,valid
0.6526067,0.7151737943792645,0.8619205320567624,0.6104367986480097,18,0.30000001192092896,0.5,1,0.6666666666666666,0.1652892561983471,1,1,1,1,1,3,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9991846643425148,0.6789868,0.7230832179193277,0.8569416249423086,0.3529740248727486,8,0.1599999964237213,0.2857142984867096,1,0.8163265306122449,0.09090909090909091,0,0.999607230025627,1,0.74472463,0.6873807358087267,0.8260654247535932,0.5614400712753332,14,0.25,0.4444444477558136,1,0.8163265306122449,0.09090909090909091,1,0.9999999943850304,1,valid
0.9460532,0.870573977552414,0.9547249585662023,0.11704063794103858,4,0.06666667014360428,0.10000000149011612,1,0.9333333333333333,0.03305785123966942,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9999999548023906,0.6116989,0.6863574428633182,0.7957169510378695,0.6279903789606449,15,0.25,0.5,1,0.6666666666666666,0.1652892561983471,0,0.999607230025627,1,0.69101775,0.6986716462496633,0.8128010634511307,0.648648723681015,18,0.30000001192092896,0.5,1,0.6666666666666666,0.1652892561983471,1,0.9760347433597971,1,valid
0.6157661,0.6851251556707082,0.8029893346722305,0.6316585848404117,16,0.2666666805744171,0.5,1,0.6666666666666666,0.1652892561983471,0,1,1,1,1,3,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.999607230025627,0.6185198,0.6863574428633182,0.7957169510378695,0.6279903789606449,15,0.25,0.5,1,0.8,0.09900990099009901,1,0.9999999548023906,1,0.7301085,0.8468267840933863,0.922087509695207,0.31958948325436976,10,0.20000000298023224,0.2857142984867096,1,0.8,0.09900990099009901,1,0.9760347433597971,1,valid
0.6939615,0.7294967129796854,0.815918042796214,0.6450507429329262,17,0.28333333134651184,0.5,1,0.6666666666666666,0.1652892561983471,1,1,1,1,1,4,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9760347433597971,0.7102367,0.6986716462496633,0.8128010634511307,0.648648723681015,18,0.30000001192092896,0.5,1,0.9090909090909091,0.0449438202247191,1,0.9999999548023906,1,0.74399513,0.8468267840933863,0.922087509695207,0.31958948325436976,10,0.20000000298023224,0.2857142984867096,1,0.9090909090909091,0.0449438202247191,0,0.999607230025627,1,valid
0.5703227,0.39891766836506104,0.6834237750897709,0.8804998902650714,33,0.550000011920929,0.699999988079071,1,0.2,0.39669421487603307,4,1,1,1,1,5,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9997669216948587,0.78692186,0.47191292035428045,0.7465513841248947,0.5069507477298497,24,0.800000011920929,0.800000011920929,2,0.4,0.29508196721311475,1,0.8931137489100955,1,0.55699813,0.4409615727558383,0.7150382938382006,0.8023639792790651,33,0.568965494632721,0.625,1,0.4,0.29508196721311475,2,0.99999999999859,1,valid
0.6162101,0.5662847629609377,0.7442569360036384,0.7786968202419878,43,0.7166666388511658,0.800000011920929,2,0.2,0.39669421487603307,1,1,1,1,1,5,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.8931137489100955,0.80071336,0.47191292035428045,0.7465513841248947,0.5069507477298497,24,0.800000011920929,0.800000011920929,1,0.4,0.14754098360655737,4,0.9997669216948587,1,0.6947237,0.35259955817969124,0.6758741083637771,0.8007974080535113,44,0.7586206793785095,0.875,1,0.4,0.14754098360655737,2,0.99999999999859,1,valid
0.68712616,0.5562206522236399,0.7481075231912232,0.7432197327502729,35,0.5833333134651184,0.800000011920929,2,0.38333333333333336,0.1652892561983471,2,1,1,1,1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99999999999859,0.5246416,0.4409615727558383,0.7150382938382006,0.8023639792790651,33,0.568965494632721,0.625,1,0.20689655172413793,0.39316239316239315,4,0.9997669216948587,1,0.6528083,0.35259955817969124,0.6758741083637771,0.8007974080535113,44,0.7586206793785095,0.875,2,0.20689655172413793,0.39316239316239315,1,0.8931137489100955,1,valid
0.87329805,0.8842903959144426,0.9562662329701574,0.12249891318526267,3,0.05000000074505806,0.10000000149011612,1,0.9333333333333333,0.03305785123966942,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9999999303347453,0.70680845,0.8559566422650303,0.9429411328718467,0.13642513455777167,8,0.1230769231915474,0.10000000149011612,1,0.9333333333333333,0.03305785123966942,0,0.9999987730553818,1,0.69879556,0.8756042019788773,0.9488629964017163,0.13404284359585045,8,0.1230769231915474,0.10000000149011612,1,0.9333333333333333,0.03305785123966942,1,0.9999987730553818,1,valid
0.70589626,0.8595198476756171,0.9456398860556842,0.1348399212566256,7,0.10769230872392654,0.10000000149011612,1,0.9333333333333333,0.03305785123966942,0,1,1,1,1,0,-5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9999987730553818,0.69756013,0.8559566422650303,0.9429411328718467,0.13642513455777167,8,0.1230769231915474,0.10000000149011612,1,0.8615384615384616,0.06870229007633588,1,0.9999999303347453,1,0.68016285,0.8741433523517899,0.9644458674083272,0.10657014485367536,9,0.13846154510974884,0.10000000149011612,1,0.8615384615384616,0.06870229007633588,1,0.9999987730553818,1,valid
0.7431205,0.8770022162932929,0.9482960054902887,0.1319794648327231,7,0.10769230872392654,0.10000000149011612,1,0.95,0.024793388429752067,1,1,1,1,1,0,-5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9999987730553818,0.68954724,0.8756042019788773,0.9488629964017163,0.13404284359585045,8,0.1230769231915474,0.10000000149011612,1,0.8615384615384616,0.06870229007633588,1,0.9999999303347453,1,0.68016285,0.8741433523517899,0.9644458674083272,0.10657014485367536,9,0.13846154510974884,0.10000000149011612,1,0.8615384615384616,0.06870229007633588,0,0.9999987730553818,1,valid
0.6167432,0.5959573821761173,0.7737611009172218,0.7510031276016356,44,0.7333333492279053,0.800000011920929,2,0.2,0.39669421487603307,1,1,1,1,1,5,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3376035885183992,0.7087923,0.42327338372232615,0.771645007198122,0.6531283977437286,32,0.7441860437393188,0.8571428656578064,1,0.3870967741935484,0.15873015873015872,1,0.9999999908299434,1,0.74945295,0.6172787539728457,0.8398407775216787,0.5378502862031005,31,0.6595744490623474,0.7142857313156128,1,0.3870967741935484,0.15873015873015872,1,0.9760347433597971,1,valid
0.6609699,0.6101364734248935,0.796414489900775,0.5760769731066316,20,0.3333333432674408,0.6000000238418579,2,0.38333333333333336,0.1652892561983471,1,1,1,1,1,3,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9999999908299434,0.68172693,0.42327338372232615,0.771645007198122,0.6531283977437286,32,0.7441860437393188,0.8571428656578064,2,0.27906976744186046,0.3563218390804598,1,0.3376035885183992,1,0.86725014,0.6339125511804224,0.8314153764433119,0.42003944821264744,10,0.21276596188545227,0.4285714328289032,2,0.5348837209302325,0.06896551724137931,1,0.9760347433597971,1,valid
0.7271276,0.816088540988484,0.8718744571547143,0.512687090618129,16,0.2666666805744171,0.4000000059604645,1,0.6666666666666666,0.1652892561983471,1,1,1,1,1,3,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9760347433597971,0.70762265,0.6172787539728457,0.8398407775216787,0.5378502862031005,31,0.6595744490623474,0.7142857313156128,2,0.2553191489361702,0.3684210526315789,1,0.3376035885183992,1,0.85187703,0.6339125511804224,0.8314153764433119,0.42003944821264744,10,0.21276596188545227,0.4285714328289032,2,0.48936170212765956,0.07368421052631578,1,0.9999999908299434,1,valid
0.45352435,0.2676277909702502,0.7105441413371412,0.8559932865166318,43,0.7166666388511658,0.8999999761581421,2,0.2,0.39669421487603307,4,1,1,1,1,4,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9999999871870001,0.9852958,0.8272090539440267,0.9608610193773358,0.14230949885051558,3,0.0882352963089943,0.1666666716337204,0,0.9117647058823529,0.0,4,0.9999979744454212,1,0.97040284,0.7765781557922261,0.9455233491072254,0.14794909081809393,4,0.1111111119389534,0.1666666716337204,1,0.9117647058823529,0.0,4,0.9999979744454212,1,cheating
0.45352435,0.3363824501312672,0.7261520902513711,0.8389233926136687,45,0.75,0.8999999761581421,2,0.2,0.39669421487603307,4,1,1,1,1,4,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9999979744454212,0.9852958,0.8272090539440267,0.9608610193773358,0.14230949885051558,3,0.0882352963089943,0.1666666716337204,1,1.0,0.0,4,0.9999999871870001,1,0.97040284,0.741618736663538,0.9299689956243462,0.19025581616992226,5,0.1388888955116272,0.1666666716337204,1,1.0,0.0,4,0.9999979744454212,1,cheating
0.3880084,0.25912319063248307,0.7188043653926639,0.8549141775566161,46,0.7666666507720947,0.8999999761581421,2,0.2,0.39669421487603307,4,1,1,1,1,4,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9999979744454212,0.93396443,0.7765781557922261,0.9455233491072254,0.14794909081809393,4,0.1111111119389534,0.1666666716337204,1,0.8611111111111112,0.0,4,0.9999999871870001,1,0.93396443,0.741618736663538,0.9299689956243462,0.19025581616992226,5,0.1388888955116272,0.1666666716337204,0,0.8611111111111112,0.0,4,0.9999979744454212,1,cheating
0.41785246,0.30513639280514115,0.6400546036905986,0.966384228871575,40,0.6666666865348816,0.800000011920929,1,0.2,0.39669421487603307,3,1,1,1,1,4,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.999999794223288,0.6714938,0.41602758134513895,0.6915377561060023,0.7556650365008932,33,0.7857142686843872,1.0,2,0.32432432432432434,0.3333333333333333,4,0.9999999050536178,1,0.87624156,0.8492015106621479,0.8895095526705874,0.44043654838914137,41,0.7321428656578064,0.875,1,0.40540540540540543,0.09333333333333334,3,0.9999999999877012,1,cheating
0.521926,0.5116441987350262,0.7161101110756551,0.7562619103993381,40,0.6666666865348816,0.8999999761581421,2,0.2,0.18181818181818182,4,1,1,1,1,3,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9999999050536178,0.6461305,0.41602758134513895,0.6915377561060023,0.7556650365008932,33,0.7857142686843872,1.0,1,0.2857142857142857,0.011764705882352941,3,0.999999794223288,1,0.5240023,0.38957600990800556,0.6201660231367023,0.828910930603404,34,0.6071428656578064,0.75,1,0.2857142857142857,0.023529411764705882,3,0.9999999999877012,1,cheating
0.5737452,0.3941107291596329,0.6818895126278962,0.7700349681736621,37,0.6166666746139526,0.800000011920929,2,0.18333333333333332,0.2727272727272727,3,1,1,1,1,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9999999999877012,0.82607746,0.8492015106621479,0.8895095526705874,0.44043654838914137,41,0.7321428656578064,0.875,2,0.26785714285714285,0.36283185840707965,3,0.999999794223288,1,0.5086993,0.38957600990800556,0.6201660231367023,0.828910930603404,34,0.6071428656578064,0.75,2,0.21428571428571427,0.0,4,0.9999999050536178,1,cheating
0.4540662,0.3612271200823898,0.7342355785848126,0.8153239028862529,31,0.5166666507720947,0.699999988079071,1,0.2,0.39669421487603307,1,1,1,1,1,3,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9999966559119787,0.55614156,0.21667872372934846,0.6550859160992271,0.7945762910827924,21,0.5384615659713745,0.7142857313156128,1,0.3076923076923077,0.34177215189873417,2,0.9664016672133946,1,0.6959189,0.4520043590878743,0.8102992246656364,0.47082313671073284,15,0.38461539149284363,0.5714285969734192,1,0.4358974358974359,0.27848101265822783,1,0.9999922917012601,1,divergence
0.45671377,0.37786290127044253,0.653848727696714,0.8477131506103145,35,0.5833333134651184,0.699999988079071,1,0.2,0.39669421487603307,2,1,1,1,1,4,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9664016672133946,0.56172574,0.21667872372934846,0.6550859160992271,0.7945762910827924,21,0.5384615659713745,0.7142857313156128,1,0.3076923076923077,0.34177215189873417,1,0.9999966559119787,1,0.6927903,0.4783825995941093,0.7787413061086002,0.6089899886653044,17,0.43589743971824646,0.5714285969734192,2,0.3333333333333333,0.06329113924050633,1,0.9999922917012601,1,valid
0.50628793,0.328100144170662,0.6784002914643288,0.8428780528045816,31,0.5166666507720947,0.699999988079071,1,0.2,0.39669421487603307,1,1,1,1,1,3,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9999922917012601,0.6973973,0.4520043590878743,0.8102992246656364,0.47082313671073284,15,0.38461539149284363,0.5714285969734192,1,0.4473684210526316,0.2727272727272727,1,0.9999966559119787,1,0.6980928,0.4783825995941093,0.7787413061086002,0.6089899886653044,17,0.43589743971824646,0.5714285969734192,2,0.34210526315789475,0.14285714285714285,2,0.9664016672133946,1,valid
0.49496657,0.3754514842295335,0.713282669469461,0.8118098611291691,28,0.46666666865348816,0.699999988079071,1,0.2,0.39669421487603307,2,1,1,1,1,1,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9999993553879422,0.60281116,0.44158467585321387,0.7405651081226199,0.6976770897981058,24,0.47058823704719543,0.5555555820465088,1,0.47058823529411764,0.2621359223300971,0,0.9999999999950877,1,0.6512643,0.5479507195778412,0.842142827608414,0.5246068303571877,21,0.4117647111415863,0.4444444477558136,1,0.47058823529411764,0.2621359223300971,1,0.9999999995964799,1,valid
0.58432496,0.5092689460517376,0.7977553493421303,0.6228006286960563,26,0.4333333373069763,0.5,1,0.2,0.39669421487603307,0,1,1,1,1,3,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9999999999950877,0.6119453,0.44158467585321387,0.7405651081226199,0.6976770897981058,24,0.47058823704719543,0.5555555820465088,1,0.5714285714285714,0.21176470588235294,2,0.9999993553879422,1,0.61583734,0.45648666393268517,0.7691778535780622,0.6346373264582589,15,0.3571428656578064,0.5,1,0.5714285714285714,0.21176470588235294,1,0.9999999995964799,1,valid
0.4896194,0.35250374117149164,0.709062328534011,0.8006035337303102,30,0.5,0.699999988079071,1,0.2,0.39669421487603307,1,1,1,1,1,2,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9999999995964799,0.67717516,0.5479507195778412,0.842142827608414,0.5246068303571877,21,0.4117647111415863,0.4444444477558136,1,0.6,0.19753086419753085,2,0.9999993553879422,1,0.637192,0.45648666393268517,0.7691778535780622,0.6346373264582589,15,0.3571428656578064,0.5,1,0.6,0.19753086419753085,0,0.9999999999950877,1,valid
0.75351405,0.7046963178672139,0.8070699203948111,0.6206271238470339,21,0.3499999940395355,0.5,2,0.38333333333333336,0.1652892561983471,1,1,1,1,1,3,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.999954299548148,0.6547376,0.5192406683158766,0.793423877907429,0.49022478009271614,16,0.3636363744735718,0.375,1,0.5681818181818182,0.21348314606741572,1,0.9999999999904854,1,0.6543282,0.4882412756299943,0.7578770955888434,0.5421111864931499,13,0.28260868787765503,0.4285714328289032,1,0.2727272727272727,0.3595505617977528,1,0.9669298354479295,1,valid
0.5906715,0.5496692598517936,0.8127269417241278,0.6695683065692783,31,0.5166666507720947,0.6000000238418579,1,0.2,0.39669421487603307,1,1,1,1,1,2,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9999999999904854,0.6655952,0.5192406683158766,0.793423877907429,0.49022478009271614,16,0.3636363744735718,0.375,1,0.5681818181818182,0.21348314606741572,1,0.999954299548148,1,0.6591555,0.5194062256111256,0.784001994689081,0.5930079486038216,19,0.41304346919059753,0.5,1,0.2727272727272727,0.3595505617977528,1,0.9669298354479295,1,valid
0.55743206,0.5934718955678165,0.8100228969132621,0.6325091185465661,20,0.3333333432674408,0.5,1,0.45,0.2727272727272727,1,1,1,1,1,3,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9669298354479295,0.6552739,0.4882412756299943,0.7578770955888434,0.5421111864931499,13,0.28260868787765503,0.4285714328289032,1,0.2608695652173913,0.3655913978494624,1,0.999954299548148,1,0.6524641,0.5194062256111256,0.784001994689081,0.5930079486038216,19,0.41304346919059753,0.5,1,0.2608695652173913,0.3655913978494624,1,0.9999999999904854,1,valid
0.7480341,0.7679924819229874,0.8095766384419909,0.6594772519627333,21,0.3499999940395355,0.5,0,0.65,0.17355371900826447,0,1,1,1,1,5,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6930647106988956,0.56644976,0.6488015050971587,0.8813248451427342,0.2641348590062618,9,0.23076923191547394,0.20000000298023224,1,0.6923076923076923,0.1518987341772152,0,0.9357995977945796,1,0.6391875,0.45680070962718566,0.7725035765321304,0.4947726824260712,10,0.25641027092933655,0.4000000059604645,1,0.3076923076923077,0.34177215189873417,0,0.9780195603027331,1,valid
0.5634282,0.5135623398491324,0.7146998835565801,0.7916169627248527,28,0.46666666865348816,0.6000000238418579,1,0.45,0.2727272727272727,0,1,1,1,1,5,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9357995977945796,0.56861144,0.6488015050971587,0.8813248451427342,0.2641348590062618,9,0.23076923191547394,0.20000000298023224,1,0.7105263157894737,0.14285714285714285,0,0.6930647106988956,1,0.6803106,0.5625559820424775,0.8172658907595298,0.4768354072523117,12,0.31578946113586426,0.4000000059604645,1,0.3157894736842105,0.33766233766233766,0,0.9780195603027331,1,valid
0.5427978,0.3599476313913703,0.6428802604058664,0.9095499766586782,31,0.5166666507720947,0.699999988079071,1,0.2,0.39669421487603307,0,1,1,1,1,5,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9780195603027331,0.671157,0.45680070962718566,0.7725035765321304,0.4947726824260712,10,0.25641027092933655,0.4000000059604645,1,0.375,0.3076923076923077,0,0.6930647106988956,1,0.71465147,0.5625559820424775,0.8172658907595298,0.4768354072523117,12,0.31578946113586426,0.4000000059604645,1,0.375,0.3076923076923077,0,0.9357995977945796,1,valid
0.6681302,0.7019722184838371,0.8307141767821093,0.6250542068764484,28,0.46666666865348816,0.5,1,0.2,0.39669421487603307,1,1,1,1,1,4,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9991363529820352,0.87454206,0.5709874590737464,0.7426797105923282,0.6826598753000829,26,0.7878788113594055,0.8333333134651184,2,0.36363636363636365,0.31343283582089554,0,0.5849889460884272,1,0.6975583,0.500104755918422,0.8011458472696078,0.4594113804043259,11,0.3055555522441864,0.3333333432674408,1,0.7272727272727273,0.13432835820895522,0,0.9983284770453329,1,valid
0.66264457,0.4941270597273795,0.6200226195525542,0.9502925095062711,47,0.7833333611488342,0.8999999761581421,2,0.2,0.39669421487603307,0,1,1,1,1,7,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5849889460884272,0.9079016,0.5709874590737464,0.7426797105923282,0.6826598753000829,26,0.7878788113594055,0.8333333134651184,1,0.5454545454545454,0.022222222222222223,1,0.9991363529820352,1,0.8426607,0.638425547094502,0.8330709914271559,0.5401240610232391,25,0.6944444179534912,0.800000011920929,1,0.5454545454545454,0.022222222222222223,0,0.9983284770453329,1,valid
0.7428513,0.6591001898142118,0.7319525143354146,0.7714196131325126,25,0.4166666567325592,0.6000000238418579,1,0.36666666666666664,0.17355371900826447,0,1,1,1,1,5,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.9983284770453329,0.68580496,0.500104755918422,0.8011458472696078,0.4594113804043259,11,0.3055555522441864,0.3333333432674408,1,0.6666666666666666,0.1643835616438356,1,0.9991363529820352,1,0.7960984,0.638425547094502,0.8330709914271559,0.5401240610232391,25,0.6944444179534912,0.800000011920929,2,0.3333333333333333,0.3287671232876712,0,0.5849889460884272,1,valid
0.50577724,0.3263317536744862,0.6082677874627568,1.0061837467839005,41,0.6833333373069763,0.800000011920929,1,0.2,0.39669421487603307,1,1,1,1,1,6,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8112866012073855,0.53665125,0.7094803252165708,0.5655515218250167,1.0152164096747338,19,0.7599999904632568,0.75,0,0.24,0.13725490196078433,0,0.16946150595865334,1,0.13421758,0,0.19493750155739736,1.3290495999642908,21,0.8399999737739563,1.0,2,0.08,0.0,0,0.16946150595865334,1,cheating
0.20470321,0.19942289199348312,0.2460868582934552,1.3421888828337196,54,0.8999999761581421,1.0,1,0.03333333333333333,0.19008264462809918,0,1,1,1,1,9,54,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.16946150595865334,0.59363574,0.7094803252165708,0.5655515218250167,1.0152164096747338,19,0.7599999904632568,0.75,2,1.0,0.0,1,0.8112866012073855,1,0.28361872,0,0.13926123803201945,1.318765909463525,10,0.9090909361839294,1.0,2,0.16666666666666666,0.23076923076923078,0,0.16946150595865334,1,cheating
0.20100935,0,0.24540370476921516,1.330309984979582,54,0.8999999761581421,1.0,2,0.03333333333333333,0.09917355371900827,0,1,1,1,1,8,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.16946150595865334,0.10368292,0,0.19493750155739736,1.3290495999642908,21,0.8399999737739563,1.0,1,0.18181818181818182,0.2608695652173913,1,0.8112866012073855,1,0.29749587,0,0.13926123803201945,1.318765909463525,10,0.9090909361839294,1.0,2,0.09090909090909091,0.08695652173913043,0,0.16946150595865334,1,cheating
0.5010355,0.24932593990396826,0.6803619413455256,0.9925524330187793,44,0.7333333492279053,0.800000011920929,1,0.2,0.39669421487603307,0,1,1,1,1,7,42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7313651535547359,0.3459894,0.7839812786175234,0.6073185191947484,0.938117123108545,14,0.7777777910232544,0.6666666865348816,0,0.2222222222222222,0.05405405405405406,0,0.9402997046888604,1,0.10734661,-0.015402093384422583,0.0622525960152401,1.4050082320290707,17,0.9444444179534912,1.0,1,0.05555555555555555,0.1891891891891892,0,0.16946150595865334,1,cheating
